timestamp,filepath,command,uid,pid,ppid,cwd,hostname,platform
1718366238,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8007,8005,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8010,8008,"/","bastion","LINUX"
1718366238,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8011,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libext2fs.so.2",0,8012,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libext2fs.so.2.4 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libext2fs.so.2",0,8013,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8014,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libext2fs.so.2.4 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libext2fs.so.2.4",0,8015,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8018,8016,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8021,8019,"/","bastion","LINUX"
1718366238,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8022,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libcom_err.so.2",0,8023,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libcom_err.so.2.1 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libcom_err.so.2",0,8024,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8025,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libcom_err.so.2.1 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libcom_err.so.2.1",0,8026,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8029,8027,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8032,8030,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8035,8033,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8038,8036,"/","bastion","LINUX"
1718366238,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8039,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libuuid.so.1",0,8040,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libuuid.so.1",0,8041,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8042,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0",0,8043,7891,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8046,8044,"/","bastion","LINUX"
1718366238,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8049,8047,"/","bastion","LINUX"
1718366238,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8050,7891,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libe2p.so.2",0,8051,7891,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libe2p.so.2.3 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libe2p.so.2",0,8052,7891,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8053,7891,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libe2p.so.2.3 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libe2p.so.2.3",0,8054,7891,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8057,8055,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8060,8058,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8063,8061,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8066,8064,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed /^OPTION /usr/share/initramfs-tools/hooks/fuse",0,8067,6251,"/","bastion","LINUX"
1718366239,"/usr/share/initramfs-tools/hooks/fuse","/bin/sh /usr/share/initramfs-tools/hooks/fuse",0,8068,6251,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/sbin",0,8069,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /sbin/mount.fuse3 /var/tmp/mkinitramfs_jNXxr4//usr/sbin/mount.fuse3",0,8070,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/env","env --unset ldd /sbin/mount.fuse3",0,8072,8071,"/","bastion","LINUX"
1718366239,"/usr/bin/grep","grep -P ^\t",0,8073,8071,"/","bastion","LINUX"
1718366239,"/usr/bin/ldd","/bin/bash /usr/bin/ldd /sbin/mount.fuse3",0,8072,8071,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e 0A09092F5C2F2F21643B0A09092F6C696E75782D676174652F643B0A09092F3D3E2F207B732F2E2A3D3E5B5B3A626C616E6B3A5D5D2A5C285B5E5B3A626C616E6B3A5D5D2A5C292E2A2F5C312F7D3B0A0909732F5B5B3A626C616E6B3A5D5D2A5C285B5E5B3A626C616E6B3A5D5D2A5C2920282E2A292F5C312F",0,8074,8071,"/","bastion","LINUX"
1718366239,"/lib64/ld-linux-x86-64.so.2","/lib64/ld-linux-x86-64.so.2 --version",0,8076,8075,"/","bastion","LINUX"
1718366239,"/lib64/ld-linux-x86-64.so.2","/lib64/ld-linux-x86-64.so.2 --verify /sbin/mount.fuse3",0,8077,8072,"/","bastion","LINUX"
1718366239,"/lib64/ld-linux-x86-64.so.2","/lib64/ld-linux-x86-64.so.2 /sbin/mount.fuse3",0,8080,8079,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8083,8081,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8086,8084,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8087,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libfuse3.so.3",0,8088,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libfuse3.so.3.14.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libfuse3.so.3",0,8089,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8090,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libfuse3.so.3.14.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libfuse3.so.3.14.0",0,8091,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8094,8092,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8097,8095,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8100,8098,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8103,8101,"/","bastion","LINUX"
1718366239,"/usr/lib/dracut/dracut-install","/usr/lib/dracut/dracut-install -D /var/tmp/mkinitramfs_jNXxr4 --kerneldir /lib/modules/6.8.0-35-generic --firmwaredirs /lib/firmware/updates/6.8.0-35-generic:/lib/firmware/updates:/lib/firmware/6.8.0-35-generic:/lib/firmware -o -m fuse",0,8104,8068,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed /^OPTION /usr/share/initramfs-tools/hooks/intel_microcode",0,8105,6251,"/","bastion","LINUX"
1718366239,"/usr/share/initramfs-tools/hooks/intel_microcode","/bin/sh /usr/share/initramfs-tools/hooks/intel_microcode",0,8106,6251,"/","bastion","LINUX"
1718366239,"/usr/bin/dpkg","dpkg --compare-versions 6.8.0-35-generic lt 3.10",0,8108,8106,"/","bastion","LINUX"
1718366239,"/usr/bin/dpkg","dpkg --compare-versions 6.8.0-35-generic lt 4.4",0,8109,8106,"/","bastion","LINUX"
1718366239,"/usr/bin/mktemp","mktemp /var/tmp/mkinitramfs-EFW_XXXXXXXXXX",0,8110,8106,"/","bastion","LINUX"
1718366239,"/usr/bin/find","find /usr/share/misc -maxdepth 1 -type f -name intel-microcode* -print0",0,8113,8111,"/","bastion","LINUX"
1718366239,"/usr/bin/xargs","xargs -0 -r -x /sbin/iucode_tool -q --write-earlyfw --overwrite",0,8112,8106,"/","bastion","LINUX"
1718366239,"/usr/bin/find","find /lib/firmware/intel-ucode -maxdepth 0 -type d -print0",0,8111,8106,"/","bastion","LINUX"
1718366239,"/sbin/iucode_tool","/sbin/iucode_tool -q --write-earlyfw --overwrite /lib/firmware/intel-ucode",0,8114,8112,"/","bastion","LINUX"
1718366239,"/usr/bin/cat","cat /var/tmp/mkinitramfs-EFW_n2UNJhcRxT",0,8115,8106,"/","bastion","LINUX"
1718366239,"/usr/bin/rm","rm /var/tmp/mkinitramfs-EFW_n2UNJhcRxT",0,8116,8106,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed /^OPTION /usr/share/initramfs-tools/hooks/kmod",0,8117,6251,"/","bastion","LINUX"
1718366239,"/usr/share/initramfs-tools/hooks/kmod","/bin/sh -e /usr/share/initramfs-tools/hooks/kmod",0,8118,6251,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -aZ /usr/sbin/modprobe /usr/sbin/rmmod /var/tmp/mkinitramfs_jNXxr4/usr/sbin/",0,8119,8118,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4/usr/lib/modprobe.d/",0,8120,8118,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -aZ /usr/lib/modprobe.d/aliases.conf /usr/lib/modprobe.d/blacklist_linux_6.8.0-31-generic.conf /usr/lib/modprobe.d/blacklist_linux_6.8.0-35-generic.conf /usr/lib/modprobe.d/fbdev-blacklist.conf /usr/lib/modprobe.d/systemd.conf /var/tmp/mkinitramfs_jNXxr4/usr/lib/modprobe.d/",0,8122,8118,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed /^OPTION /usr/share/initramfs-tools/hooks/plymouth",0,8123,6251,"/","bastion","LINUX"
1718366239,"/usr/share/initramfs-tools/hooks/plymouth","/bin/sh /usr/share/initramfs-tools/hooks/plymouth",0,8124,6251,"/","bastion","LINUX"
1718366239,"/usr/bin/update-alternatives","update-alternatives --query default.plymouth",0,8126,8125,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e /^Value:/!d -e 732F5E56616C75653A205C282E2A5C292F5C312F",0,8127,8125,"/","bastion","LINUX"
1718366239,"/usr/bin/basename","basename /usr/share/plymouth/themes/bgrt/bgrt.plymouth .plymouth",0,8129,8128,"/","bastion","LINUX"
1718366239,"/usr/bin/grep","grep 496D616765446972202A3D202A /usr/share/plymouth/themes/bgrt/bgrt.plymouth",0,8131,8130,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed 732F496D616765446972202A3D202A2F2F",0,8132,8130,"/","bastion","LINUX"
1718366239,"/usr/bin/basename","basename /usr/share/plymouth/themes//spinner",0,8133,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/share/plymouth/themes",0,8134,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -s /usr/share/plymouth/themes/bgrt/bgrt.plymouth /var/tmp/mkinitramfs_jNXxr4//usr/share/plymouth/themes/default.plymouth",0,8135,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/plymouth","plymouth --get-splash-plugin-path",0,8136,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/update-alternatives","update-alternatives --query text.plymouth",0,8138,8137,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e /^Value:/!d -e 732F5E56616C75653A205C282E2A5C292F5C312F",0,8139,8137,"/","bastion","LINUX"
1718366239,"/usr/bin/basename","basename /usr/share/plymouth/themes/ubuntu-text/ubuntu-text.plymouth .plymouth",0,8141,8140,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -s /usr/share/plymouth/themes/ubuntu-text/ubuntu-text.plymouth /var/tmp/mkinitramfs_jNXxr4//usr/share/plymouth/themes/text.plymouth",0,8143,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -n s/^ModuleName /usr/share/plymouth/themes/bgrt/bgrt.plymouth",0,8145,8144,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/plymouth/",0,8146,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/plymouth//two-step.so /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/plymouth//two-step.so",0,8147,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/env","env --unset ldd /usr/lib/x86_64-linux-gnu/plymouth//two-step.so",0,8149,8148,"/","bastion","LINUX"
1718366239,"/usr/bin/grep","grep -P ^\t",0,8150,8148,"/","bastion","LINUX"
1718366239,"/usr/bin/ldd","/bin/bash /usr/bin/ldd /usr/lib/x86_64-linux-gnu/plymouth//two-step.so",0,8149,8148,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e 0A09092F5C2F2F21643B0A09092F6C696E75782D676174652F643B0A09092F3D3E2F207B732F2E2A3D3E5B5B3A626C616E6B3A5D5D2A5C285B5E5B3A626C616E6B3A5D5D2A5C292E2A2F5C312F7D3B0A0909732F5B5B3A626C616E6B3A5D5D2A5C285B5E5B3A626C616E6B3A5D5D2A5C2920282E2A292F5C312F",0,8151,8148,"/","bastion","LINUX"
1718366239,"/lib64/ld-linux-x86-64.so.2","/lib64/ld-linux-x86-64.so.2 --version",0,8153,8152,"/","bastion","LINUX"
1718366239,"/lib64/ld-linux-x86-64.so.2","/lib64/ld-linux-x86-64.so.2 --verify /usr/lib/x86_64-linux-gnu/plymouth//two-step.so",0,8154,8149,"/","bastion","LINUX"
1718366239,"/lib64/ld-linux-x86-64.so.2","/lib64/ld-linux-x86-64.so.2 /usr/lib/x86_64-linux-gnu/plymouth//two-step.so",0,8157,8156,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8160,8158,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8163,8161,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8164,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libply-splash-core.so.5",0,8165,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply-splash-core.so.5.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply-splash-core.so.5",0,8166,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8167,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libply-splash-core.so.5.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply-splash-core.so.5.0.0",0,8168,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8171,8169,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8174,8172,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8175,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libply.so.5",0,8176,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply.so.5.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply.so.5",0,8177,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8178,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libply.so.5.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply.so.5.0.0",0,8179,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8182,8180,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8185,8183,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8186,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libply-splash-graphics.so.5",0,8187,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply-splash-graphics.so.5.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply-splash-graphics.so.5",0,8188,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8189,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libply-splash-graphics.so.5.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libply-splash-graphics.so.5.0.0",0,8190,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8193,8191,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8196,8194,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8197,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /lib/x86_64-linux-gnu/libm.so.6 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libm.so.6",0,8198,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8201,8199,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8204,8202,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8207,8205,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8210,8208,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8211,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libevdev.so.2",0,8212,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libevdev.so.2.3.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libevdev.so.2",0,8213,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8214,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libevdev.so.2.3.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libevdev.so.2.3.0",0,8215,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8218,8216,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8221,8219,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8222,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libxkbcommon.so.0",0,8223,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/ln","ln -rs /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libxkbcommon.so.0",0,8224,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8225,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/cp","cp -pP /usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0 /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0",0,8226,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8229,8227,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8232,8230,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#/lib/\([^/]*/\)\?\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#/lib/\1\3#",0,8235,8233,"/","bastion","LINUX"
1718366239,"/usr/bin/sed","sed -e s#-linux-gnu/\(tls\|i686\|sse2\|neon\|vfp\).*/\(lib.*\)#-linux-gnu/\2#",0,8238,8236,"/","bastion","LINUX"
1718366239,"/usr/bin/mkdir","mkdir -p /var/tmp/mkinitramfs_jNXxr4//usr/lib/x86_64-linux-gnu",0,8239,8124,"/","bastion","LINUX"
1718366239,"/usr/bin/readlink","readlink -f /lib/x86_64-linux-gnu/libpng16.so.16",0,8240,8124,"/","bastion","LINUX"
